시설번호,시도명,시군구명,위도,경도,주소,상세위치,출수압력
광산-신가-광산-845,광주광역시,광산구,35.1981992768,126.8437341122,광주광역시 광산구 신창로162번길 39-23,현대차A/S건너편,4.0
광산-신가-광산-846,광주광역시,광산구,35.1996175595,126.838110969,광주광역시 광산구 신창로161번길 34,신창부영 312동 앞 인도,3.0
광산-신가-광산-847,광주광역시,광산구,35.1981337022,126.84072373,광주광역시 광산구 신창로162번길 10,신창초교 정문좌측 5m,3.5
광산-신가-광산-848,광주광역시,광산구,35.1975434596,126.8431122099,광주광역시 광산구 신창로162번길 47-1,용수마을 안,4.0
광산-신가-광산-849,광주광역시,광산구,35.1976289284,126.8353206372,광주광역시 광산구 왕버들로 251번길 27,호반5차 상가 희망약국 앞,3.5
광산-신가-광산-850,광주광역시,광산구,35.196926865,126.8390427,광주광역시 광산구 신창로 134,신포우리만두 앞,3.0
광산-신가-광산-851,광주광역시,광산구,35.1967831664,126.8413120747,광주광역시 광산구 신창로138번길 31-20,향수공방 앞,3.0
광산-신가-광산-852,광주광역시,광산구,35.1966323474,126.8367517788,광주광역시 광산구 왕버들로 253,축산물공판장 앞,3.0
광산-신가-광산-853,광주광역시,광산구,35.1960132703,126.8391558925,광주광역시 광산구 신창로138번길 16-22,대로변사거리 진흥고방향 50m,3.0
광산-신가-광산-854,광주광역시,광산구,35.1955815966,126.8407669,광주광역시 광산구 왕버들로 291,신창동 행복복지센터 앞,3.5
광산-신가-광산-855,광주광역시,광산구,35.19486618,126.843612544,광주광역시 광산구 왕버들로 319,진흥고 정문우측 30m 횡단보도 앞,3.0
광산-신가-광산-856,광주광역시,광산구,35.1934446844,126.8446101049,광주광역시 광산구 장신로309번길 4-31,신창대라수아파트 건너편,3.5
광산-신가-광산-857,광주광역시,광산구,35.1950823945,126.8356955974,광주광역시 광산구 왕버들로252번길 33,하나수산포차 앞,3.0
광산-신가-광산-858,광주광역시,광산구,35.1944603294,126.8372671494,광주광역시 광산구 신창로105번길 9,수문초교 급식실 후문 옆,3.0
광산-신가-광산-859,광주광역시,광산구,35.1934406478,126.8393746381,광주광역시 광산구 왕버들로290번길 40,신창중학교 정문좌측 10m,4.1
광산-신가-광산-860,광주광역시,광산구,35.1953280398,126.8340624176,광주광역시 광산구 왕버들로252번길 46,신창도시공사 105동 앞인도,3.0
광산-신가-광산-861,광주광역시,광산구,35.1934002254,126.8377879682,광주광역시 광산구 신창로86번길 7-9,부영아파트 1101동 건너편,3.5
광산-신가-광산-862,광주광역시,광산구,35.1934406478,126.8393746381,광주광역시 광산구 왕버들로290번길 40,신창중학교 정문 좌측 50m,3.5
광산-신가-광산-863,광주광역시,광산구,35.1936267084,126.8335171948,광주광역시 광산구 신창로71번길 33,신창부영2차 관리동 앞,3.0
광산-신가-광산-864,광주광역시,광산구,35.1914288547,126.8355009222,광주광역시 광산구 신창로71번길 17,남양휴튼2차 201동 앞,3.0
광산-신가-광산-865,광주광역시,광산구,35.1917979062,126.8378906,광주광역시 광산구 신창로72번길 13,핫독 애견샆 앞,3.0
광산-신가-광산-866,광주광역시,광산구,35.1926903286,126.8400310785,광주광역시 광산구 장신로265번길 22,신창부영112동앞,3.5
광산-신가-광산-867,광주광역시,광산구,35.1920649911,126.8423156006,광주광역시 광산구 장신로 301,성안교회 버스승강장앞,3.4
광산-신가-광산-868,광주광역시,광산구,35.18976593,126.8372428512,광주광역시 광산구 신창로 50,금빛부동산 앞,3.0
광산-신가-광산-869,광주광역시,광산구,35.1903472969,126.8390388154,광주광역시 광산구 장신로266번길 4,드림프라자 건너편,3.0
광산-신가-광산-950,광주광역시,광산구,35.1903404039,126.8558944612,광주광역시 광산구 북문대로 342-8,예향수제가구 앞 인도,
광산-신가-광산-954,광주광역시,광산구,35.1932776616,126.8484493169,광주광역시 광산구 북문대로419번길 27-7,대박공인중개사 앞,3.2
광산-신가-광산-1357,광주광역시,광산구,35.1957357466,126.8508483879,광주광역시 광산구 반월안길 66,,3.5
광산-신가-광산-1440,광주광역시,광산구,35.1888444873,126.8439423007,광주광역시 광산구 장신로 306-37,유탑유블레스 입구 10m,3.0
광산-신가-광산-1563,광주광역시,광산구,35.1950778061,126.8464153624,광주광역시 광산구 북문대로443,신창교차로 삼거리 진입 전 신호등 옆 인도,3.0
광산-신가-광산-129,광주광역시,광산구,35.1846754616,126.8284855373,광주광역시 광산구 신가로54번길 45,수완재활요양병원 큰길쪽,3.2
광산-신가-광산-669,광주광역시,광산구,35.17933311,126.8304511375,광주광역시 광산구 목련로339,비버디자인 앞,3.2
광산-신가-광산-670,광주광역시,광산구,35.1808437617,126.8312805927,광주광역시 광산구 목련로357-1,달인요일백반 앞,3.2
광산-신가-광산-671,광주광역시,광산구,35.1823998986,126.8320208561,광주광역시 광산구 목련로 379,중앙아동병원 앞,3.2
광산-신가-광산-672,광주광역시,광산구,35.1827037395,126.8314975319,광주광역시 광산구 목련로381번길 22,중앙아동병원 주차장입구 앞,3.2
광산-신가-광산-673,광주광역시,광산구,35.1839258219,126.8322301586,광주광역시 광산구 목련로397번길 7,미니스톱 앞,3.3
광산-신가-광산-674,광주광역시,광산구,35.1848340204,126.8307354705,광주광역시 광산구 수등로204,신가주공 정문 옆,3.4
광산-신가-광산-675,광주광역시,광산구,35.1848809577,126.8337117957,광주광역시 광산구 목련로394번길 23-25,칠봉이 짬뽕 앞,3.2
광산-신가-광산-676,광주광역시,광산구,35.1835127967,126.8340442782,광주광역시 광산구 목련로394번길 40-10,진만초등학교 앞,3.5
광산-신가-광산-677,광주광역시,광산구,35.1849757419,126.8355091,광주광역시 광산구 수등로244,김선영대구왕뽈찜 앞,3.5
광산-신가-광산-678,광주광역시,광산구,35.1849395231,126.8372786653,광주광역시 광산구 수등로258,피카소 안경점 앞,3.8
광산-신가-광산-679,광주광역시,광산구,35.18664811,126.8367254992,광주광역시 광산구 신가삼효로30-18,삼능아파트 버스정류장 옆,3.2
광산-신가-광산-680,광주광역시,광산구,35.1834635857,126.8368997622,광주광역시 광산구 수등로258번길 20,OK공인중개사 앞,3.2
광산-신가-광산-681,광주광역시,광산구,35.1828360278,126.837544702,광주광역시 광산구 수등로258번길 13,도시공사아파트 후문 옆,3.1
광산-신가-광산-682,광주광역시,광산구,35.1834655294,126.8404569118,광주광역시 광산구 수등로258번길 53,풍영초교 오르막 20m지점,3.2
광산-신가-광산-683,광주광역시,광산구,35.1849688776,126.8383334759,광주광역시 광산구 수등로270,난타5000 앞,4.2
광산-신가-광산-688,광주광역시,광산구,35.1834440207,126.8352969967,광주광역시 광산구 목련로394번길 60-14,선광학교 정문 옆,3.2
광산-신가-광산-690,광주광역시,광산구,35.1844604645,126.8352867118,광주광역시 광산구 수등로 258번길 10,우미이노스빌 후문 앞,3.2
광산-신가-광산-695,광주광역시,광산구,35.1794998459,126.8227634148,광주광역시 광산구 신가번영로8번길 64,R&D공인중개사 앞,2.8
광산-신가-광산-703,광주광역시,광산구,35.1791070027,126.8288835609,광주광역시 광산구 하남대로323,부강종합철물 앞,3.2
광산-신가-광산-804,광주광역시,광산구,35.1790358984,126.8322541,광주광역시 광산구 하남대로351,JK스틸 앞,3.2
광산-신가-광산-825,광주광역시,광산구,35.1761730001,126.8283104062,광주광역시 광산구 목련로301,새로운주유소 앞,3.5
광산-신가-광산-870,광주광역시,광산구,35.1902374187,126.8354150461,광주광역시 광산구 신창로35번길 20,부영6차아파트 상가동 앞,3.0
광산-신가-광산-871,광주광역시,광산구,35.1883360226,126.8345624774,광주광역시 광산구 신창로35번길 67,선창초교 후문 앞,3.0
광산-신가-광산-872,광주광역시,광산구,35.18642411,126.8344755306,광주광역시 광산구 신가삼효로19,자연숲슈퍼마켓 옆,3.0
광산-신가-광산-921,광주광역시,광산구,35.1848996409,126.8347839728,광주광역시 광산구 수등로236,신가119안전센터,3.8
광산-신가-광산-943,광주광역시,광산구,35.180885052,126.8366788657,광주광역시 광산구 목련로382번길 90,하늘예어린이집 입구,3.0
광산-신가-광산-1100,광주광역시,광산구,35.183743788,126.8263743851,광주광역시 광산구 신가로 54,큰도로가,3.0
광산-신가-광산-1352,광주광역시,광산구,35.1858340352,126.8331181,광주광역시 광산구 신가삼효로2-1,동미촌 맞은편,3.2
광산-신가-광산-1358,광주광역시,광산구,35.1792033429,126.8274120481,광주광역시 광산구 하남대로309,딜라이조명 앞,3.0
광산-신가-광산-684,광주광역시,광산구,35.1838883676,126.8308241,광주광역시 광산구 목련로397번길 31,원룸 앞,2.7
광산-신가-광산-685,광주광역시,광산구,35.1831633178,126.8329779564,광주광역시 광산구 목련로394번길 10-12,참예수교회 옆,3.2
광산-신가-광산-686,광주광역시,광산구,35.18434653,126.8331071,광주광역시 광산구 목련로394번길 9-14,궁전빌 앞,3.2
광산-신가-광산-689,광주광역시,광산구,35.1865511906,126.834848482,광주광역시 광산구 신가삼효로21,동명카츠 앞,3.0
광산-신가-광산-691,광주광역시,광산구,35.1858034666,126.8390501,광주광역시 광산구 신창로8-18,뽀뽀노래연습장 앞,3.2
광산-신가-광산-698,광주광역시,광산구,35.1767213809,126.8291191,광주광역시 광산구 목련로310,신가병원 신관 옆,3.2
광산-신가-광산-1562호,광주광역시,광산구,35.18306211,126.8326041,광주광역시 광산구 목련로 381번길 27,신가 모아엘가 108동 옆 인도,6.2
광산-신가-광산-1564호,광주광역시,광산구,35.1848140005,126.841313936,광주광역시 광산구 수등로296,신가2공원 진입로 앞 인도,6.2
광산-첨단-광산-11,광주광역시,광산구,35.2187761746,126.8491663949,광주광역시 광산구 임방울대로825번길 16,첨단119안전센터 차고 앞,5.5
광산-첨단-광산-507,광주광역시,광산구,35.2215931749,126.8509960607,광주광역시 광산구 임방울대로825번길 22-90,마루힐한식뷔페 앞,5.5
광산-첨단-광산-508,광주광역시,광산구,35.2216738941,126.8490705254,광주광역시 광산구 첨단중앙로182번길 70,첨단대라수 3차 공사장 사거리,5.5
광산-첨단-광산-538,광주광역시,광산구,35.2089819951,126.8413959701,광주광역시 광산구 산월로 37,남부대학교 측면 건너편,5.5
광산-첨단-광산-556,광주광역시,광산구,35.2090078153,126.8375521128,광주광역시 광산구 산월로 3번길 1,첨단중고백화점앞횡단보도,5.5
광산-첨단-광산-557,광주광역시,광산구,35.2091473575,126.8393861027,광주광역시 광산구 산월로 19,첨단재능어린이집앞,5.5
광산-첨단-광산-558,광주광역시,광산구,35.20893631,126.8424330448,광주광역시 광산구 산월로 47,남부대사거리 육교밑,5.5
광산-첨단-광산-559,광주광역시,광산구,35.2099360625,126.8424217409,광주광역시 광산구 첨단중앙로47번길 8-8,부영201동건너편,5.5
광산-첨단-광산-560,광주광역시,광산구,35.2113357786,126.8424280421,광주광역시 광산구 첨단중앙로67번길 7-1,부영205동건너편임실치즈앞,5.5
광산-첨단-광산-564,광주광역시,광산구,35.210898065,126.8398044951,광주광역시 광산구 산월로21번길 42,무양서원 입구,5.5
광산-첨단-광산-567,광주광역시,광산구,35.2086092539,126.8421989485,광주광역시 광산구 첨단중앙로 23,남부대학교 입구,5.5
광산-첨단-광산-568,광주광역시,광산구,35.2048560459,126.8407681496,광주광역시 광산구 첨단중앙로 7,광주전자공고 우측,5.5
광산-첨단-광산-569,광주광역시,광산구,35.2048560459,126.8407681496,광주광역시 광산구 첨단중앙로 7,광주전자공고 삼거리,5.5
광산-첨단-광산-570,광주광역시,광산구,35.2048560459,126.8407681496,광주광역시 광산구 첨단중앙로 7,광주전자공고 삼거리 건너편,5.5
광산-첨단-광산-571,광주광역시,광산구,35.206198381,126.8456736825,광주광역시 광산구 첨단봉산길 16-10,첨단7차부영 1302동 건너편,5.5
광산-첨단-광산-572,광주광역시,광산구,35.2063009909,126.8468379038,광주광역시 광산구 첨단봉산안길 8,첨단7차부영 1301동 건너편,5.5
광산-첨단-광산-573,광주광역시,광산구,35.2064254071,126.8494489606,광주광역시 광산구 첨단월봉로 100,보훈병원 출구 건너편,5.5
광산-첨단-광산-574,광주광역시,광산구,35.2080493386,126.8494943945,광주광역시 광산구 첨단월봉로 99,보훈병원 주차장 측면 도로,5.5
광산-첨단-광산-575,광주광역시,광산구,35.2091398862,126.8507343733,광주광역시 광산구 첨단중앙로68번길 134,첨단호반리젠시빌3-3차 314동 옆,5.5
광산-첨단-광산-576,광주광역시,광산구,35.2080493386,126.8494943945,광주광역시 광산구 첨단월봉로 99,월봉중학교 정문 건너편,5.5
광산-첨단-광산-577,광주광역시,광산구,35.2095136619,126.8481132944,광주광역시 광산구 산월로 101,월봉초등학교 앞 육교 옆,5.5
